date,Skew_sharpe_3y,Trend_sharpe_3y,50% skew / 50% trend_sharpe_3y,Skew_sharpe_5y,Trend_sharpe_5y,50% skew / 50% trend_sharpe_5y,skew_trend_correlation_3y
2006-06-20,0.2402704021995275,0.6801713630293466,0.6102070862987398,0.6268503067260017,0.9587499173307699,0.9478823500349566,0.2678345242591122
2006-06-21,0.2808389184628735,0.7061867975467923,0.6510868206656144,0.6240950752908246,0.9485999292761924,0.9399664993618445,0.26636237560236925
2006-06-22,0.30320416431875435,0.6934041710733538,0.6541137082789943,0.6324272686996741,0.9595307817494526,0.9513206934769016,0.2666501862251002
2006-06-23,0.2733242464238448,0.7056908191245086,0.6463515496515733,0.6273850791821033,0.9646760648923736,0.9518600369322179,0.2683133978978353
2006-06-26,0.26114503825947666,0.7035559606158381,0.6383805126753174,0.6358307734476891,0.9918515330090347,0.9738692334082326,0.26767116886532394
2006-06-27,0.29688017053236343,0.7198614847764641,0.6701567187219544,0.6239864857681984,0.9948415043772475,0.9692996341793979,0.26537717692835344
2006-06-28,0.3568343946619799,0.7959782752356476,0.7579236650998353,0.6306551186923854,1.0033845884687072,0.9782722147829666,0.2594562022047297
2006-06-29,0.3551526762379008,0.7878676897936561,0.7511991269947371,0.6051756209512701,0.9820829370797438,0.9512673652339366,0.259763764723582
2006-06-30,0.31304607719557115,0.7928430113784771,0.7310125740532303,0.6062344278211301,0.9885254353469181,0.9559934110394469,0.2621270079930861
2006-07-03,0.34771442186608564,0.7778658491646758,0.7392128261933844,0.6038014352995484,0.9866055944767196,0.9534860675461958,0.26283290344239246
2006-07-04,0.4023709711696711,0.8235674529413547,0.8031246696650163,0.6145378479289574,0.9965760166091383,0.9656956071518736,0.2575520830705246
2006-07-05,0.43336420586655017,0.8562990235516493,0.8422401983444258,0.6240124136959914,1.0234405077235644,0.9874747991746843,0.2607069631056145
2006-07-06,0.4248112882851169,0.7981209061427912,0.7959208890513059,0.6109971526048172,1.00012884229278,0.9657024229808983,0.2613893108755728
2006-07-07,0.3962060848614999,0.7799817217189864,0.7668700601262906,0.5880943372083769,0.9913351543783121,0.9476747619888096,0.26280517097607287
2006-07-10,0.42741009032451505,0.7523563110602642,0.7643324752031604,0.6052625995818577,0.9979016216752954,0.9612896278722958,0.2636293416254853
2006-07-11,0.5030052774967919,0.7499779298590863,0.8042619074658464,0.6024330345117308,0.988601560066002,0.953884473834971,0.26391017394570143
2006-07-12,0.544667871584427,0.788023304998038,0.8544928109297425,0.6035350550632221,0.9788951735012317,0.9482904097660403,0.2618337126644494
2006-07-13,0.4758852731708461,0.801722753076553,0.8267561759260779,0.5754630929273321,0.9762894791115956,0.931965672835108,0.2619466247415774
2006-07-14,0.5714373619912767,0.8380041091789754,0.9069365812428262,0.574902762221661,0.9748872774351448,0.9307716635138099,0.2563215367190215
2006-07-17,0.5830738087122911,0.8382778699364454,0.9135306703093453,0.5885154359134492,0.9833003561151952,0.9435589719449594,0.25611256911000996
2006-07-18,0.5628834708438308,0.8257698088525538,0.8942454840657998,0.6054298080842756,0.9992956878302003,0.9628725920296867,0.25450861078718345
2006-07-19,0.5361039474570987,0.8641452936780547,0.9061266736167164,0.5869827059724838,0.9827612105382241,0.9422715813558094,0.2560879931973521
2006-07-20,0.4813364846254754,0.824337521541489,0.8486417348871397,0.5689589813695072,0.9697100406316376,0.924298092768818,0.2539035498251994
2006-07-21,0.48314924578562585,0.8197028692502766,0.8462110140821757,0.5670157466523921,0.9769992303303345,0.9280331560882054,0.25425004235142
2006-07-24,0.47908334991062385,0.814133135406735,0.8400709830133289,0.5498000406516119,0.9473976082012012,0.900457821142614,0.2542289994373357
2006-07-25,0.5068748832191678,0.7857481544872934,0.8345453207281622,0.582668375418763,0.9692692064845426,0.9326147521518476,0.2556878328266069
2006-07-26,0.5246336915270674,0.7967025509936689,0.8524207412500767,0.5646801172822135,0.9587875647298653,0.9163040586520574,0.25465989078629553
2006-07-27,0.587572978244494,0.8398268743305085,0.9190471573703793,0.5693746427759478,0.9588591495391723,0.9188246615234243,0.2504020555314241
2006-07-28,0.5723613698625345,0.8039782073578112,0.8843383713609043,0.5528759234029952,0.9529802593327109,0.905927883711722,0.2529643589018592
2006-07-31,0.575416876481617,0.7981480398120255,0.8818190723194322,0.5643119342083507,0.9683436366673847,0.9219695910199495,0.2530303461342098
2006-08-01,0.621764434077895,0.7988055352371466,0.9068912531677711,0.5532200488216803,0.977405766709039,0.9217834389187068,0.2549375977065107
2006-08-02,0.5759205249327329,0.7822412378729571,0.8704887523779647,0.5376662313973386,0.9687695450586643,0.9080692149485249,0.2544408533702499
2006-08-03,0.5914658837607185,0.7939871537028118,0.8875125585935366,0.5353451789261396,0.9694818936921719,0.9072920077423793,0.25384882594137187
2006-08-04,0.5862361017222455,0.825567114057439,0.9076014398795136,0.5186570159878923,0.9631145541218427,0.8942482868747754,0.25255991393259847
2006-08-07,0.5843586664247172,0.8478294845515292,0.9221896013846524,0.5311233971462889,0.9806054130563793,0.9120812386039702,0.25348872918272664
2006-08-08,0.5893931241798793,0.8606171120119209,0.93430778611259,0.5191838273084105,0.9789236514365138,0.9046073753905082,0.2527609007682205
2006-08-09,0.5688807549588384,0.851210882335836,0.9167294013528445,0.5257703460799396,0.9870961319382936,0.9133382428535459,0.2521919054125035
2006-08-10,0.5807087744918622,0.8475276180042791,0.9205780141905782,0.5225102373716964,0.9869566807558537,0.911478251949684,0.25207569579758937
2006-08-11,0.5572411347451899,0.8331756174674716,0.8982899213236855,0.5031646116719916,0.9757677029309231,0.8944336420142688,0.25016116200425675
2006-08-14,0.6245782363206643,0.8276585547251782,0.9294872571864331,0.5043267700534799,0.9789501029107015,0.8970775700363075,0.2541725003411576
2006-08-15,0.6478672844625041,0.8608225280653146,0.9676597461358721,0.49144355102211273,0.956991289662046,0.8758013673690751,0.249141171475843
2006-08-16,0.6342436595669332,0.824684317804906,0.9334529230563979,0.48030159494870966,0.9587699558551307,0.8708001855569756,0.2516825981667545
2006-08-17,0.5947514179769274,0.7842286345893514,0.8835149828144678,0.4748129255788883,0.9507472507073373,0.8627033232236723,0.25058175236670316
2006-08-18,0.512204735178357,0.7255961699265895,0.8001517725102749,0.4903306276795884,0.9501191384123546,0.8706036952493923,0.24045598121939882
2006-08-21,0.5349960497076302,0.7373903895606803,0.820911590911163,0.49250818775657773,0.9527349428980458,0.8734352783741833,0.24076270962854762
2006-08-22,0.5158745314787606,0.717477937381598,0.7963711876567833,0.46160007485992316,0.9170718463140834,0.8349314635667332,0.2403024036788767
2006-08-23,0.4637961694734043,0.7177574547349667,0.768018748343152,0.4487745171719295,0.8981050761554482,0.8160676188623067,0.24223234337483598
2006-08-24,0.49181291175634867,0.6884913501409822,0.7614092294220102,0.4569470112817997,0.9045493870413747,0.82459155220619,0.24422582271556678
2006-08-25,0.46472352719860277,0.6767231165613996,0.7386796223422838,0.41907427816309367,0.8904583864121846,0.7961389938903587,0.24307332742446627
2006-08-28,0.46175112715207484,0.6792361656394166,0.73889673070838,0.428767462478222,0.8754805087288778,0.7912555026568178,0.24305161097843275
2006-08-29,0.46807435956423715,0.6595477224642428,0.7277802732360744,0.44531198460493454,0.8639078313599443,0.7923832731810962,0.24423960870130398
2006-08-30,0.45215092494333325,0.6356056949882233,0.7022131054902038,0.4387483659715179,0.8494666570191345,0.7796674567650084,0.24322406074083927
2006-08-31,0.46110732029395507,0.6095506988125922,0.6879933963062771,0.4509335063031233,0.8463845793819413,0.7841605683080116,0.2441245506739547
2006-09-01,0.46944874823649013,0.5875355817047629,0.6762312653081068,0.441853936405091,0.8268547788724534,0.7666664774181782,0.24557618185769634
2006-09-04,0.48454472925477404,0.5567520371571503,0.6615633661861321,0.44398162959235044,0.835781158404863,0.7735482231082674,0.2479741999873906
2006-09-05,0.4848253819175322,0.5675671586205361,0.6692857225133472,0.4491151180153524,0.8382209710225303,0.7777883435120576,0.24879923257240594
2006-09-06,0.4626743767014771,0.5765493881826488,0.663673667719208,0.4559738447940371,0.8319255364750023,0.7772879078550619,0.24947765584667272
2006-09-07,0.4581945554159735,0.5777881828099362,0.6620863062239609,0.4568225974125475,0.8121784024031731,0.7650070256463178,0.2497582869033621
2006-09-08,0.4256793564185562,0.5548105848049101,0.6279768982891095,0.44072361515668673,0.7930108764656232,0.7441698763507725,0.25022614343617877
2006-09-11,0.44775842291470086,0.527840467823279,0.6197244133506349,0.4255582013379191,0.7839139585974744,0.7303567368121819,0.2530864654016026
2006-09-12,0.3594009920230462,0.497122819269638,0.551387320762326,0.413510180369199,0.7886496895890638,0.726980431906514,0.24818863115295617
2006-09-13,0.3793629859923343,0.4505665199262333,0.527527964934288,0.40144014307485987,0.767501223292261,0.7069485727356435,0.2528093211102509
2006-09-14,0.39970048903468486,0.4624106271427164,0.5469900347834327,0.384478705252445,0.7631634525526446,0.6952480019057983,0.2525583236740836
2006-09-15,0.46380732476352204,0.5324501748947958,0.6338849708862647,0.4023966066339847,0.768633024870358,0.7084273103481905,0.24392413392765244
2006-09-18,0.46124216154588454,0.513034400513819,0.6187723773593495,0.41399358130678676,0.7783835634753974,0.720829695165803,0.24278399468296186
2006-09-19,0.47994590559964845,0.4905827475087656,0.6117876497198251,0.4001808706716077,0.7669081677335764,0.7059489339866956,0.24608047032705488
2006-09-20,0.4709788124223121,0.48969926449418705,0.606354752257124,0.3941912244663865,0.7679859640261886,0.7034549289954308,0.24600249888381506
2006-09-21,0.4405595234396418,0.45405495118587413,0.563866746242108,0.37478430236502236,0.765328124824389,0.6911227195345055,0.24797934347520487
2006-09-22,0.39606529832195053,0.4087856826728295,0.5078533914221272,0.36168249733732427,0.7737301233453948,0.6893289464193332,0.2454500810779059
2006-09-25,0.4119552543921336,0.37794954733069347,0.49371149027165784,0.358277913217973,0.784196698785185,0.6941020443758981,0.24758998978741506
2006-09-26,0.42640712027995503,0.4290621911377446,0.5378927961049593,0.37722638049116,0.7742347753439357,0.697472055172035,0.2500185681738104
2006-09-27,0.4542432976025226,0.4348177978375523,0.5571358589554699,0.369647407855637,0.7545211986475402,0.6808926449286304,0.2492912063889435
2006-09-28,0.49779413961470814,0.4574129154990911,0.5972484053175404,0.38202129260072254,0.7538872467621603,0.6871211621747257,0.24759881638683193
2006-09-29,0.48884990160904196,0.4416755740723691,0.5811996096769683,0.3855246668440631,0.7491337134440831,0.685926445679726,0.24718482531856126
2006-10-02,0.4773695548469063,0.4136396351329519,0.5547467106602453,0.3748382445717175,0.7361785515098253,0.6719055465593139,0.24772094637541037
2006-10-03,0.4482504288516175,0.40399572267503764,0.5321355233056747,0.37091941277709467,0.744468364122395,0.6751350154720229,0.24783929526264856
2006-10-04,0.424275266271694,0.36591918367667153,0.4917233751499103,0.34575024553488465,0.7331351924428374,0.6544589036711145,0.2487567279844892
2006-10-05,0.4878658096637468,0.4016754219232605,0.5521047678239389,0.36190657153397593,0.7424587051765608,0.6690514815583919,0.2465171156885576
2006-10-06,0.48867276728771275,0.40052345402061423,0.5517406186310831,0.3771129518415382,0.7493082287776401,0.6813208248599752,0.246429047842256
2006-10-09,0.539376081766117,0.4175768331997657,0.5912682328188397,0.3951159785063488,0.7556212792961463,0.6949588064771979,0.246374261139813
2006-10-10,0.561105326851227,0.3751568429544467,0.5721620749801287,0.4092092482449951,0.7621644240847112,0.706718099308924,0.24855839793748566
2006-10-11,0.6158893046279408,0.3934094288806534,0.6145011312219755,0.4117242902751719,0.7458005623394488,0.6973658164586521,0.24885921314558723
2006-10-12,0.6438957534505751,0.4234746141266197,0.6515923302945515,0.4139385407864599,0.744067068411518,0.6974079869255091,0.24695023188836068
2006-10-13,0.6430775255651852,0.4347538857136528,0.6590424677333315,0.4120566775500648,0.7318398818390822,0.6886150359146519,0.24770718027328004
2006-10-16,0.6475323461362107,0.47797808871885034,0.6927061602153576,0.4110175492989221,0.7318557544105669,0.6880695791894189,0.24802175142930802
2006-10-17,0.6275961413805089,0.43337084929673925,0.6500478402019795,0.41603731842318925,0.7351561498693825,0.6929085670643023,0.24802630591435051
2006-10-18,0.6434968752950024,0.4282734773246193,0.6548607305281202,0.41108195245278767,0.7304644280510942,0.687255474857463,0.24816300203774122
2006-10-19,0.6517904572730465,0.4729243797559693,0.6915326300830231,0.4178148704058448,0.7377772646345163,0.695544186379645,0.24805553996692878
2006-10-20,0.6576920462293363,0.4823623142673218,0.7015207525481817,0.41873798076088614,0.7311047858963776,0.6917129348912229,0.24795489703332044
2006-10-23,0.6564390861444722,0.494594934167668,0.7095536165131777,0.4106678339687704,0.7609653418965826,0.7058675094146848,0.24822676346111225
2006-10-24,0.6731903352232282,0.48571202775842365,0.7120845087032092,0.41287494150753273,0.7799778441461913,0.7190288039367363,0.24866400187355725
2006-10-25,0.6512896160304571,0.44676662854813926,0.6724954292255438,0.4144131525160657,0.7788981930441902,0.7191652350431252,0.248288047686621
2006-10-26,0.6062460801045201,0.4034302792242446,0.6174947345181834,0.3960193582970838,0.7948222391525855,0.7191188151886879,0.2473268586366678
2006-10-27,0.5692071044695834,0.3766534951372006,0.57824282847838,0.39798790457832134,0.807425432898753,0.7282419230776628,0.247452210933917
2006-10-30,0.5373295345320364,0.39679114997591924,0.5750720411351281,0.39644731401394395,0.8302610511916984,0.7418025430506114,0.2490328884033591
2006-10-31,0.4923758018580741,0.3641081461587889,0.5277103431888687,0.3832060683200017,0.8505581844745553,0.7473974836369546,0.2478515457971591
2006-11-01,0.464274345118862,0.4223389371865344,0.553494562399312,0.36967766612647496,0.8474833486848603,0.7381685585102415,0.252387582475489
2006-11-02,0.4550257466121755,0.4199872098034425,0.5468344039994215,0.3756143831356357,0.8536526215164865,0.7452601482835532,0.2521597751037059
2006-11-03,0.5167163673052977,0.40613794314303386,0.5708329238939385,0.4096574837124396,0.865474774221101,0.771018644603123,0.2515659521714169
2006-11-06,0.5419478213449471,0.44012108572063985,0.6091741348315611,0.40781016046354635,0.8725165541946047,0.77445106718812,0.2502132300063874
2006-11-07,0.5051564446959742,0.4236816601244306,0.5775183289992752,0.38197505449868036,0.8533462690507535,0.7484483572442883,0.2500108499542049
2006-11-08,0.5105412815562104,0.39373539544177744,0.5586061903589306,0.3764979386844471,0.8490570491252039,0.7427400170443798,0.2524195469797266
2006-11-09,0.5715273384435503,0.3943069538561034,0.5924750423411749,0.3926562452098671,0.8346718362127608,0.7421786244224754,0.2516022876083745
2006-11-10,0.5640299648588721,0.3432986410285914,0.5510123347067467,0.3719247745414828,0.8017254503502563,0.7098393001638525,0.2561694526366774
2006-11-13,0.5886759155621292,0.3079233853946708,0.5389132840204961,0.38271107333363125,0.8169708122795293,0.7253444862182038,0.25838619708151134
2006-11-14,0.59741943438461,0.3079833387380466,0.5436230482005415,0.3690321190294125,0.8069650234760606,0.7116201166509766,0.25848522037038135
2006-11-15,0.6004392230073489,0.2973981003598661,0.5378859753375083,0.36497634437565135,0.8027832177669879,0.7068404037834425,0.25805675769902314
2006-11-16,0.5513730842474556,0.25115565274467094,0.47924942490106853,0.36639160112872377,0.8288213864963594,0.7240175858666542,0.2540144243497264
2006-11-17,0.5618005517074631,0.21930770523284848,0.4620400377798916,0.3709160690198232,0.8306238981018458,0.7276409216602867,0.2551351266480533
2006-11-20,0.5802939930718588,0.24531080502042635,0.4908415583446055,0.37421354042631877,0.8406735949168901,0.7358663758483516,0.253600111518378
